ledger_id,output_table,row_key,field,value,definition,denominator,rounding,source_path,source_sha256,source_record,period_role,population_boundary,claim_class,required_labels
PROT-0555,tables/02_protected_period_metrics.csv,holdout|2024|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,year,2024,Feature/prediction year.,not applicable,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[12],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0556,tables/02_protected_period_metrics.csv,holdout|2024|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,n,1573,Number of evaluable company-year observations.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[12],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0557,tables/02_protected_period_metrics.csv,holdout|2024|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,positive_n,224,Number of positive target labels.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[12],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0558,tables/02_protected_period_metrics.csv,holdout|2024|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,average_precision,0.33925057788678165,"Average precision, historically labelled PR-AUC.",aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[12],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0559,tables/02_protected_period_metrics.csv,holdout|2024|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,roc_auc,0.759514322778778,ROC-AUC.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[12],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0560,tables/02_protected_period_metrics.csv,holdout|2024|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,brier_score,0.10996036486238185,Mean squared probabilistic forecast error.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[12],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0561,tables/02_protected_period_metrics.csv,holdout|2024|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,f1_frozen_threshold,0.407108239095315,F1 at the frozen development threshold.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[12],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0562,tables/02_protected_period_metrics.csv,holdout|2024|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,precision_frozen_threshold,0.3189873417721519,Precision at the frozen development threshold.,predicted positives,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[12],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0563,tables/02_protected_period_metrics.csv,holdout|2024|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,recall_frozen_threshold,0.5625,Recall at the frozen development threshold.,positive labels,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[12],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0564,tables/02_protected_period_metrics.csv,holdout|2024|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,average_precision_ci_lower,0.2867682506968354,Lower 2.5th percentile clustered-bootstrap AP bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[12],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0565,tables/02_protected_period_metrics.csv,holdout|2024|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,average_precision_ci_upper,0.40575518151183027,Upper 97.5th percentile clustered-bootstrap AP bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[12],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0566,tables/02_protected_period_metrics.csv,holdout|2024|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,roc_auc_ci_lower,0.7280937510946813,Lower 2.5th percentile clustered-bootstrap ROC-AUC bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[12],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0567,tables/02_protected_period_metrics.csv,holdout|2024|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,roc_auc_ci_upper,0.7910707726502203,Upper 97.5th percentile clustered-bootstrap ROC-AUC bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[12],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0568,tables/02_protected_period_metrics.csv,holdout|2024|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,f1_ci_lower,0.35434313548518115,Lower 2.5th percentile clustered-bootstrap F1 bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[12],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0569,tables/02_protected_period_metrics.csv,holdout|2024|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,f1_ci_upper,0.4569062272825509,Upper 97.5th percentile clustered-bootstrap F1 bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[12],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0570,tables/02_protected_period_metrics.csv,holdout|2024|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,bootstrap_replicates,2000,Requested clustered-bootstrap replicates.,economic_group_id clusters,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[12],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0571,tables/02_protected_period_metrics.csv,holdout|2024|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,bootstrap_valid_replicates,2000,Valid non-degenerate clustered-bootstrap replicates.,requested bootstrap replicates,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[12],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0572,tables/02_protected_period_metrics.csv,holdout|2024|model_stage_v1__coarse__random_forest__003,year,2024,Feature/prediction year.,not applicable,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[11],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0573,tables/02_protected_period_metrics.csv,holdout|2024|model_stage_v1__coarse__random_forest__003,n,1573,Number of evaluable company-year observations.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[11],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0574,tables/02_protected_period_metrics.csv,holdout|2024|model_stage_v1__coarse__random_forest__003,positive_n,224,Number of positive target labels.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[11],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0575,tables/02_protected_period_metrics.csv,holdout|2024|model_stage_v1__coarse__random_forest__003,average_precision,0.3796087824952107,"Average precision, historically labelled PR-AUC.",aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[11],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
